292.066 -0.011876 -0.000000 0.014645 0 0 0 0
298.388 -0.009586 0.009425 0.960050 0 0 0 0
298.944 -0.011710 0.012954 1.623469 0 0 0 0
299.624 0.000390 0.020436 2.494524 0 0 0 0
300.022 0.000170 0.021828 3.191596 0 0 0 0
300.708 0.006242 0.028892 3.856471 0 0 0 0
301.067 0.001620 0.030108 4.302918 0 0 0 0
301.85 0.003914 0.031965 4.851115 0 0 0 0
302.273 0.013545 0.032537 5.386786 0 0 0 0
303.122 0.001994 0.035959 6.071178 0 0 0 0
304.422 0.011281 0.039628 7.094592 0 0 0 0
304.725 0.014455 0.047804 7.423003 0 0 0 0
305.219 0.028819 0.046761 7.773089 0 0 0 0
305.693 0.030318 0.051254 8.353247 0 0 0 0
306.521 0.031318 0.057864 9.031699 0 0 0 0
306.967 0.041422 0.064077 9.397293 0 0 0 0
307.703 0.015839 0.074594 9.867240 0 0 0 0
308.221 0.055890 0.078279 10.494662 0 0 0 0
308.567 0.046805 0.084493 10.815487 0 0 0 0
308.92 0.051402 0.090958 11.203326 0 0 0 0
309.366 0.057676 0.093420 11.550114 0 0 0 0
310.527 0.065763 0.115635 12.572662 0 0 0 0
310.878 0.067685 0.125300 12.981938 0 0 0 0
311.333 0.076540 0.131595 13.371273 0 0 0 0
311.72 0.060314 0.139168 13.745627 0 0 0 0
312.069 0.066634 0.142815 14.170475 0 0 0 0
312.628 0.027813 0.157486 14.682631 0 0 0 0
313.17 0.004004 0.162523 15.105080 0 0 0 0
313.481 -0.028371 0.172325 15.497135 0 0 0 0
314.277 0.022343 0.198745 16.313969 0 0 0 0
314.817 0.075089 0.203736 16.832155 0 0 0 0
315.631 0.203374 0.228151 17.877949 0 0 0 0
316.092 0.241287 0.237710 18.279089 0 0 0 0
316.732 0.338086 0.244437 18.955809 0 0 0 0
317.575 0.359281 0.268831 19.891493 0 0 0 0
318.239 0.370478 0.281653 20.361189 0 0 0 0
318.731 0.356779 0.294645 20.791800 0 0 0 0
319.123 0.403068 0.303698 21.338779 0 0 0 0
319.473 0.413577 0.311634 21.740049 0 0 0 0
319.821 0.413305 0.320016 22.159496 0 0 0 0
320.472 0.444793 0.337213 22.689627 0 0 0 0
320.966 0.434817 0.346367 23.197149 0 0 0 0
321.34 0.461346 0.354769 23.633558 0 0 0 0
321.8 0.403420 0.371505 24.236921 0 0 0 0
322.388 0.385749 0.382217 24.807699 0 0 0 0
322.781 0.313092 0.392624 25.193834 0 0 0 0
323.223 0.184145 0.412828 25.632780 0 0 0 0
323.623 0.103854 0.419793 26.045042 0 0 0 0
324.081 0.011746 0.425528 26.439333 0 0 0 0
324.58 -0.125670 0.438362 26.772669 0 0 0 0
324.938 -0.193731 0.444475 27.114929 0 0 0 0
325.432 -0.424331 0.464215 27.802570 0 0 0 0
326.066 -0.574391 0.475214 28.171305 0 0 0 0
326.618 -0.811263 0.485242 28.749462 0 0 0 0
326.936 -0.985115 0.496694 29.088022 0 0 0 0
327.567 -1.227798 0.504090 29.492708 0 0 0 0
327.987 -1.554066 0.518670 30.168303 0 0 0 0
328.373 -1.707517 0.525395 30.448849 0 0 0 0
329.369 -2.293357 0.544518 31.296658 0 0 0 0
330.032 -2.697050 0.558583 31.748808 0 0 0 0
330.467 -3.109013 0.570207 32.226582 0 0 0 0
331.356 -3.656860 0.581735 32.775429 0 0 0 0
331.682 -3.880729 0.583882 32.999176 0 0 0 0
332.18 -4.124030 0.591439 33.194241 0 0 0 0
332.639 -4.679165 0.601911 33.650711 0 0 0 0
332.971 -4.907807 0.606154 33.845318 0 0 0 0
333.67 -5.514738 0.615307 34.241390 0 0 0 0
334.075 -5.854041 0.621163 34.478039 0 0 0 0
334.514 -6.132000 0.623037 34.607182 0 0 0 0
335.033 -6.669545 0.634062 34.905464 0 0 0 0
335.531 -7.117888 0.637262 35.159748 0 0 0 0
336.173 -7.782616 0.639430 35.421696 0 0 0 0
336.923 -8.358257 0.647938 35.636848 0 0 0 0
337.481 -9.040214 0.651156 35.858814 0 0 0 0
338.023 -9.489505 0.651458 35.999058 0 0 0 0
338.572 -10.101395 0.655354 36.153477 0 0 0 0
338.973 -10.502400 0.656795 36.227947 0 0 0 0
339.732 -11.229496 0.654365 36.329750 0 0 0 0
340.048 -11.554605 0.652226 36.368141 0 0 0 0
340.764 -12.217886 0.651624 36.411579 0 0 0 0
341.381 -12.902562 0.649587 36.447666 0 0 0 0
341.789 -13.207859 0.649994 36.452198 0 0 0 0
342.173 -13.720682 0.646872 36.411526 0 0 0 0
343.05 -14.563188 0.643398 36.369564 0 0 0 0
343.437 -14.871840 0.643673 36.384384 0 0 0 0
343.85 -15.383714 0.642641 36.409306 0 0 0 0
344.272 -15.797835 0.640796 36.435856 0 0 0 0
344.723 -16.345995 0.642063 36.469318 0 0 0 0
345.081 -16.767521 0.644112 36.500851 0 0 0 0
345.534 -17.181646 0.642826 36.518147 0 0 0 0
345.847 -17.483198 0.642142 36.536579 0 0 0 0
346.194 -17.877338 0.640619 36.547676 0 0 0 0
347.171 -18.695158 0.641971 36.572853 0 0 0 0
347.874 -19.509020 0.642269 36.639172 0 0 0 0
348.231 -19.929398 0.641074 36.649185 0 0 0 0
348.609 -20.358120 0.637985 36.675072 0 0 0 0
348.974 -20.749935 0.636763 36.691402 0 0 0 0
349.567 -21.303150 0.635006 36.720215 0 0 0 0
350.58 -22.326284 0.636552 36.769566 0 0 0 0
351.426 -23.248680 0.632303 36.803528 0 0 0 0
352.131 -23.805008 0.633022 36.844662 0 0 0 0
352.474 -24.216146 0.638304 36.871559 0 0 0 0
352.92 -24.757902 0.637115 36.895348 0 0 0 0
353.874 -25.661539 0.630375 36.934643 0 0 0 0
354.323 -26.081373 0.635505 36.958267 0 0 0 0
354.631 -26.504591 0.636276 36.978123 0 0 0 0
355.174 -27.020729 0.636315 37.000370 0 0 0 0
355.824 -27.726702 0.638897 37.037117 0 0 0 0
356.166 -28.051348 0.641551 37.047176 0 0 0 0
356.874 -28.513250 0.633811 37.082855 0 0 0 0
357.371 -28.883333 0.639615 37.094063 0 0 0 0
357.767 -29.487947 0.639114 37.123737 0 0 0 0
358.321 -30.181477 0.629752 37.148468 0 0 0 0
359.043 -31.003792 0.615791 37.121452 0 0 0 0
359.393 -31.398476 0.612852 37.099857 0 0 0 0
359.87 -31.804729 0.615047 37.070908 0 0 0 0
360.317 -32.209282 0.618054 37.036564 0 0 0 0
360.787 -32.622398 0.618943 36.987629 0 0 0 0
361.317 -33.209423 0.608308 36.934067 0 0 0 0
361.821 -33.871681 0.604913 36.862461 0 0 0 0
362.431 -34.328239 0.597189 36.819309 0 0 0 0
362.789 -34.639442 0.603132 36.789768 0 0 0 0
363.166 -35.015697 0.596570 36.747726 0 0 0 0
363.631 -35.545643 0.591919 36.679131 0 0 0 0
364.039 -35.923092 0.590045 36.620453 0 0 0 0
364.774 -36.759689 0.574659 36.506794 0 0 0 0
365.332 -37.164288 0.580886 36.437012 0 0 0 0
365.821 -37.750732 0.573496 36.320755 0 0 0 0
366.371 -38.258209 0.572929 36.223415 0 0 0 0
366.818 -38.647221 0.573503 36.111156 0 0 0 0
367.12 -39.059948 0.578371 35.977898 0 0 0 0
367.48 -39.467892 0.566229 35.861382 0 0 0 0
367.965 -39.824814 0.554229 35.739353 0 0 0 0
368.673 -40.439354 0.548796 35.456909 0 0 0 0
369.693 -41.252125 0.552325 34.980659 0 0 0 0
370.231 -41.595043 0.540661 34.731472 0 0 0 0
370.672 -42.088306 0.531642 34.342804 0 0 0 0
371.055 -42.467644 0.533968 33.982315 0 0 0 0
371.74 -42.761868 0.521320 33.702671 0 0 0 0
372.215 -43.058826 0.511179 33.416851 0 0 0 0
372.83 -43.525856 0.497131 32.908009 0 0 0 0
373.137 -43.844810 0.482525 32.528042 0 0 0 0
373.475 -44.014725 0.484312 32.235062 0 0 0 0
373.942 -44.291370 0.468111 31.844305 0 0 0 0
374.52 -44.522812 0.456327 31.498962 0 0 0 0
374.974 -44.814526 0.446420 30.951431 0 0 0 0
375.331 -45.029984 0.438849 30.571409 0 0 0 0
375.673 -45.166870 0.435558 30.263819 0 0 0 0
376.322 -45.384682 0.434784 29.854942 0 0 0 0
376.922 -45.640724 0.422849 29.365740 0 0 0 0
377.249 -45.826405 0.418223 28.893185 0 0 0 0
377.621 -45.993038 0.409583 28.543303 0 0 0 0
377.97 -46.199051 0.400303 28.132940 0 0 0 0
378.366 -46.343243 0.396294 27.795212 0 0 0 0
379.081 -46.680687 0.385860 27.164480 0 0 0 0
379.473 -46.949196 0.379392 26.770603 0 0 0 0
379.872 -47.041065 0.376661 26.427782 0 0 0 0
380.322 -47.245758 0.371683 26.087191 0 0 0 0
380.681 -47.418324 0.369523 25.738892 0 0 0 0
381.13 -47.631042 0.363938 25.365589 0 0 0 0
381.73 -47.954483 0.356357 24.707825 0 0 0 0
382.18 -48.121288 0.353437 24.320873 0 0 0 0
382.517 -48.294933 0.350970 23.967859 0 0 0 0
383.17 -48.459377 0.342397 23.583906 0 0 0 0
383.567 -48.735477 0.327634 23.061306 0 0 0 0
383.941 -48.922314 0.327370 22.745672 0 0 0 0
384.781 -49.294930 0.308503 21.980946 0 0 0 0
385.131 -49.542000 0.307673 21.629213 0 0 0 0
385.78 -49.765690 0.297570 21.064882 0 0 0 0
386.224 -49.960407 0.290655 20.677088 0 0 0 0
386.574 -50.120148 0.287136 20.328045 0 0 0 0
387.172 -50.382675 0.281369 19.937639 0 0 0 0
387.732 -50.508224 0.264914 19.478291 0 0 0 0
388.101 -50.868984 0.259649 18.889736 0 0 0 0
388.624 -51.055515 0.256093 18.506714 0 0 0 0
389.165 -51.336292 0.250957 17.940315 0 0 0 0
389.723 -51.595940 0.242949 17.432344 0 0 0 0
390.368 -51.845516 0.234233 16.940580 0 0 0 0
391.298 -52.345707 0.220607 15.946514 0 0 0 0
392.065 -52.692547 0.212942 15.314444 0 0 0 0
392.472 -52.843113 0.207757 14.915951 0 0 0 0
393.323 -53.277817 0.198432 14.127447 0 0 0 0
394.07 -53.605846 0.193709 13.509222 0 0 0 0
394.436 -53.768967 0.187094 13.152942 0 0 0 0
394.773 -53.892010 0.186098 12.844800 0 0 0 0
395.524 -54.264221 0.174800 12.183471 0 0 0 0
396.023 -54.491924 0.172460 11.685918 0 0 0 0
396.471 -54.654953 0.168987 11.356644 0 0 0 0
396.924 -54.864414 0.165374 11.003586 0 0 0 0
397.249 -55.105083 0.166555 10.614905 0 0 0 0
397.586 -55.243187 0.155403 10.234388 0 0 0 0
398.123 -55.412151 0.148031 9.871109 0 0 0 0
398.621 -55.650719 0.143847 9.430153 0 0 0 0
399.02 -55.880753 0.144158 8.969034 0 0 0 0
399.923 -56.241177 0.133717 8.178629 0 0 0 0
400.224 -56.406086 0.135987 7.845988 0 0 0 0
400.731 -56.585354 0.132372 7.548563 0 0 0 0
401.17 -56.800026 0.137911 7.098063 0 0 0 0
401.58 -56.961723 0.143022 6.795223 0 0 0 0
401.922 -57.126862 0.146226 6.470658 0 0 0 0
402.521 -57.293816 0.145034 6.160049 0 0 0 0
403.038 -57.592529 0.151083 5.540573 0 0 0 0
403.53 -57.775154 0.163775 5.246599 0 0 0 0
404.067 -58.006969 0.178412 4.739669 0 0 0 0
404.518 -58.194683 0.187727 4.300081 0 0 0 0
404.936 -58.361015 0.196591 3.977552 0 0 0 0
405.723 -58.669918 0.213972 3.449663 0 0 0 0
406.486 -58.991840 0.239492 2.807408 0 0 0 0
406.922 -59.150047 0.249116 2.461834 0 0 0 0
407.675 -59.486107 0.278674 1.843119 0 0 0 0
408.267 -59.644314 0.286309 1.528077 0 0 0 0
408.622 -59.886517 0.307029 1.022944 0 0 0 0
409.315 -60.168468 0.323139 0.444767 0 0 0 0
409.766 -60.318844 0.328521 0.182984 0 0 0 0
410.18 -60.480343 0.338345 -0.130488 0 0 0 0
410.537 -60.642563 0.350726 -0.466565 0 0 0 0
410.967 -60.810711 0.359658 -0.789999 0 0 0 0
411.38 -60.970657 0.371752 -1.138758 0 0 0 0
411.737 -61.136753 0.381159 -1.462312 0 0 0 0
412.193 -61.351959 0.397892 -1.855430 0 0 0 0
413.068 -61.622120 0.412964 -2.373800 0 0 0 0
413.621 -61.871315 0.442886 -2.900313 0 0 0 0
413.923 -62.030331 0.449799 -3.189431 0 0 0 0
414.371 -62.201027 0.455292 -3.508242 0 0 0 0
414.775 -62.371990 0.468743 -3.845445 0 0 0 0
415.573 -62.674877 0.493912 -4.460395 0 0 0 0
416.08 -62.843731 0.502321 -4.773767 0 0 0 0
416.573 -63.110374 0.525989 -5.313578 0 0 0 0
416.874 -63.274593 0.537032 -5.633049 0 0 0 0
417.58 -63.554424 0.561158 -6.199685 0 0 0 0
418.436 -63.790222 0.568684 -6.855225 0 0 0 0
419.192 -63.964817 0.595075 -7.364842 0 0 0 0
419.648 -64.110077 0.598036 -7.791799 0 0 0 0
420.018 -64.212746 0.615976 -8.143320 0 0 0 0
420.967 -64.444572 0.640594 -8.933106 0 0 0 0
421.88 -64.658852 0.667747 -9.671430 0 0 0 0
422.336 -64.729446 0.678440 -10.016583 0 0 0 0
423.196 -64.901657 0.713440 -10.795978 0 0 0 0
423.897 -65.039047 0.726927 -11.389737 0 0 0 0
424.238 -65.109390 0.746103 -11.813394 0 0 0 0
424.771 -65.197540 0.754985 -12.147584 0 0 0 0
425.072 -65.257759 0.765435 -12.487576 0 0 0 0
425.487 -65.323051 0.785432 -12.818915 0 0 0 0
